,AG.SHF,AL.SHF,AP.CZC,BU.SHF,C.DCE,CU.SHF,FG.CZC,FU.SHF,HC.SHF,I.DCE,J.DCE,JM.DCE,L.DCE,M.DCE,MA.CZC,NI.SHF,PP.DCE,RB.SHF,RM.CZC,RU.SHF,SC.INE,SR.CZC,TA.CZC,V.DCE,ZC.CZC
2015-02-12,0.0,-219.0,0.0,0.0,568.0,-70.0,0.0,0.0,0.0,-297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,280.0,-607.0,0.0,0.0
2015-02-13,-155.0,0.0,0.0,-292.0,0.0,0.0,-443.0,0.0,-321.0,0.0,-81.0,-190.0,-186.0,-304.0,-385.0,0.0,-213.0,-335.0,0.0,0.0,0.0,0.0,0.0,-322.0,0.0
2015-02-16,0.0,-218.0,0.0,0.0,568.0,-68.0,0.0,0.0,0.0,-292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,279.0,-597.0,0.0,0.0
2015-02-17,0.0,0.0,0.0,-421.0,0.0,0.0,0.0,0.0,-476.0,0.0,0.0,-281.0,0.0,-447.0,-554.0,0.0,-305.0,-495.0,0.0,0.0,0.0,0.0,0.0,-477.0,0.0
2015-02-25,0.0,-170.0,0.0,0.0,442.0,-53.0,-592.0,0.0,0.0,-225.0,-108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,214.0,-453.0,0.0,0.0
2015-02-26,0.0,0.0,0.0,-427.0,0.0,0.0,0.0,0.0,-482.0,0.0,0.0,-287.0,0.0,0.0,-549.0,0.0,-304.0,-503.0,544.0,0.0,0.0,0.0,0.0,-485.0,0.0
2015-02-27,0.0,-193.0,0.0,0.0,496.0,-59.0,0.0,0.0,0.0,-256.0,-122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,248.0,-506.0,0.0,0.0
2015-03-02,0.0,0.0,0.0,-406.0,0.0,0.0,0.0,0.0,-484.0,0.0,0.0,-287.0,0.0,0.0,-531.0,0.0,-301.0,-507.0,526.0,0.0,0.0,0.0,0.0,-481.0,0.0
2015-03-03,0.0,-170.0,0.0,0.0,439.0,-51.0,0.0,0.0,0.0,-230.0,-109.0,0.0,230.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,-447.0,0.0,0.0
2015-03-04,0.0,0.0,0.0,-446.0,0.0,0.0,0.0,0.0,-553.0,0.0,0.0,-327.0,0.0,0.0,-592.0,0.0,-338.0,-579.0,0.0,0.0,0.0,0.0,0.0,-533.0,0.0
2015-03-05,0.0,-193.0,0.0,0.0,490.0,-59.0,0.0,0.0,0.0,-262.0,-122.0,0.0,0.0,0.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,-498.0,0.0,0.0
2015-03-06,-235.0,0.0,0.0,-410.0,0.0,0.0,0.0,0.0,-488.0,0.0,0.0,-293.0,0.0,-449.0,0.0,0.0,-303.0,-511.0,0.0,0.0,0.0,0.0,0.0,-468.0,0.0
2015-03-09,0.0,-221.0,0.0,0.0,563.0,-68.0,0.0,0.0,0.0,-313.0,-143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,-593.0,0.0,0.0
2015-03-10,-274.0,0.0,0.0,-473.0,0.0,0.0,0.0,0.0,-566.0,0.0,0.0,-332.0,0.0,0.0,0.0,0.0,-352.0,-575.0,0.0,0.0,0.0,0.0,0.0,-539.0,0.0
2015-03-11,0.0,-194.0,0.0,0.0,489.0,-59.0,-677.0,0.0,0.0,-278.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,-528.0,0.0,0.0
2015-03-12,-242.0,0.0,0.0,-423.0,0.0,0.0,0.0,0.0,-501.0,0.0,0.0,-290.0,0.0,0.0,0.0,0.0,-315.0,-506.0,544.0,0.0,0.0,0.0,0.0,-480.0,0.0
2015-03-13,0.0,-191.0,0.0,0.0,488.0,-59.0,-675.0,0.0,0.0,-273.0,-124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,-525.0,0.0,0.0
2015-03-16,-323.0,0.0,0.0,-546.0,0.0,0.0,0.0,0.0,-666.0,0.0,0.0,-385.0,0.0,0.0,0.0,0.0,-399.0,0.0,0.0,0.0,0.0,0.0,0.0,-635.0,0.0
2015-03-17,0.0,-191.0,0.0,0.0,491.0,-58.0,-676.0,0.0,0.0,-274.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,-541.0,0.0,0.0
2015-03-18,-323.0,0.0,0.0,-558.0,0.0,0.0,0.0,0.0,-658.0,0.0,0.0,-389.0,0.0,0.0,0.0,0.0,-417.0,0.0,0.0,0.0,0.0,0.0,0.0,-628.0,0.0
2015-03-19,0.0,-152.0,0.0,0.0,394.0,-48.0,-541.0,0.0,0.0,-229.0,-102.0,0.0,-226.0,-363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,-437.0,0.0,0.0
2015-03-20,0.0,0.0,0.0,-668.0,0.0,0.0,1060.0,0.0,-797.0,0.0,0.0,-473.0,0.0,0.0,0.0,0.0,-510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-23,0.0,0.0,0.0,0.0,564.0,-68.0,0.0,0.0,0.0,-332.0,-146.0,0.0,-321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,-614.0,0.0,0.0
2015-03-24,0.0,0.0,0.0,-646.0,0.0,0.0,0.0,0.0,-782.0,0.0,0.0,-473.0,0.0,0.0,0.0,0.0,-490.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0
2015-03-25,0.0,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,-379.0,-173.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,-694.0,0.0,0.0
2015-03-26,0.0,0.0,0.0,-647.0,0.0,0.0,0.0,0.0,-789.0,0.0,0.0,-480.0,0.0,0.0,0.0,0.0,-489.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0
2015-03-27,0.0,0.0,0.0,0.0,657.0,0.0,0.0,0.0,0.0,-389.0,-176.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,-703.0,0.0,0.0
2015-03-30,0.0,0.0,0.0,-800.0,0.0,0.0,0.0,0.0,-997.0,0.0,0.0,-598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0,0.0
2015-03-31,0.0,0.0,0.0,0.0,395.0,0.0,509.0,0.0,0.0,-244.0,-106.0,0.0,206.0,-362.0,0.0,0.0,-243.0,-408.0,0.0,0.0,0.0,186.0,-444.0,0.0,0.0
2015-04-01,0.0,0.0,0.0,-540.0,0.0,-77.0,-879.0,0.0,-673.0,0.0,0.0,-408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,0.0
2015-04-02,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.0,-365.0,-152.0,0.0,292.0,0.0,0.0,0.0,0.0,-598.0,0.0,0.0,0.0,264.0,-612.0,0.0,0.0
2015-04-03,0.0,0.0,0.0,-514.0,0.0,0.0,-910.0,0.0,-692.0,0.0,0.0,-410.0,0.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,0.0
2015-04-07,0.0,0.0,0.0,0.0,442.0,-51.0,0.0,0.0,0.0,-292.0,-119.0,0.0,234.0,0.0,0.0,0.0,-272.0,-475.0,0.0,0.0,0.0,206.0,-471.0,0.0,0.0
2015-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1423.0,0.0,0.0,-823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.0,0.0
2015-04-09,0.0,0.0,0.0,0.0,498.0,0.0,-713.0,0.0,0.0,-319.0,-137.0,0.0,261.0,-452.0,0.0,0.0,0.0,-538.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0
2015-04-10,0.0,0.0,0.0,0.0,0.0,-77.0,0.0,0.0,-706.0,0.0,0.0,-415.0,0.0,0.0,0.0,0.0,0.0,0.0,-770.0,-136.0,0.0,0.0,0.0,585.0,0.0
2015-04-13,0.0,0.0,0.0,0.0,494.0,0.0,-726.0,0.0,0.0,-338.0,-140.0,0.0,265.0,-466.0,0.0,0.0,0.0,-552.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0
2015-04-14,0.0,-305.0,0.0,0.0,0.0,0.0,0.0,0.0,-829.0,0.0,0.0,-495.0,0.0,0.0,0.0,0.0,0.0,0.0,-931.0,0.0,0.0,0.0,0.0,710.0,0.0
2015-04-15,0.0,0.0,0.0,0.0,444.0,-52.0,-621.0,0.0,0.0,-281.0,-120.0,0.0,237.0,-412.0,0.0,0.0,0.0,-478.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0
2015-04-16,0.0,-255.0,0.0,0.0,0.0,0.0,0.0,0.0,-700.0,0.0,0.0,-415.0,0.0,0.0,0.0,0.0,0.0,0.0,-769.0,0.0,0.0,0.0,639.0,599.0,0.0
2015-04-17,0.0,0.0,0.0,0.0,402.0,0.0,-567.0,0.0,0.0,-253.0,-110.0,0.0,207.0,-371.0,397.0,0.0,233.0,-431.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0
2015-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-835.0,0.0,0.0,-498.0,0.0,0.0,0.0,0.0,0.0,0.0,-922.0,0.0,0.0,0.0,757.0,711.0,0.0
2015-04-21,0.0,0.0,0.0,0.0,401.0,0.0,-571.0,0.0,0.0,-258.0,-112.0,0.0,204.0,-368.0,386.0,0.0,230.0,-439.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0
2015-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1054.0,0.0,0.0,-635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.0,892.0,0.0
2015-04-23,0.0,0.0,0.0,0.0,400.0,0.0,-555.0,0.0,0.0,-251.0,-110.0,0.0,206.0,-369.0,393.0,0.0,233.0,-430.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0
2015-04-24,0.0,0.0,0.0,0.0,0.0,-93.0,0.0,0.0,-822.0,0.0,0.0,-507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,718.0,0.0
2015-04-27,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,-240.0,-108.0,0.0,198.0,-366.0,389.0,0.0,230.0,-421.0,0.0,74.0,0.0,179.0,0.0,0.0,0.0
2015-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-996.0,0.0,0.0,-612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.0,867.0,0.0
2015-04-29,0.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,-260.0,-119.0,0.0,216.0,0.0,429.0,0.0,250.0,-463.0,0.0,78.0,0.0,200.0,0.0,0.0,0.0
2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-813.0,0.0,0.0,-503.0,0.0,-728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,694.0,0.0
2015-05-04,0.0,0.0,0.0,0.0,444.0,0.0,0.0,0.0,0.0,-269.0,-122.0,0.0,216.0,0.0,432.0,0.0,249.0,-470.0,0.0,77.0,0.0,201.0,0.0,0.0,0.0
2015-05-05,0.0,213.0,0.0,0.0,0.0,63.0,0.0,0.0,-564.0,0.0,0.0,-355.0,0.0,-523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,486.0,0.0
2015-05-06,0.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,0.0,-288.0,-134.0,0.0,246.0,0.0,488.0,0.0,281.0,0.0,0.0,83.0,0.0,224.0,0.0,0.0,0.0
2015-05-07,0.0,245.0,0.0,0.0,0.0,72.0,0.0,0.0,-657.0,0.0,0.0,-408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,566.0,0.0
2015-05-08,0.0,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,-256.0,-120.0,0.0,227.0,0.0,437.0,0.0,255.0,-462.0,0.0,76.0,0.0,198.0,0.0,0.0,0.0
2015-05-11,0.0,186.0,0.0,0.0,0.0,54.0,659.0,0.0,-499.0,0.0,0.0,-303.0,0.0,-458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,436.0,0.0
2015-05-12,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,-283.0,-134.0,0.0,258.0,0.0,497.0,0.0,292.0,0.0,0.0,85.0,0.0,224.0,0.0,0.0,0.0
2015-05-13,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,-575.0,0.0,0.0,-353.0,0.0,-531.0,0.0,0.0,0.0,-597.0,0.0,0.0,0.0,0.0,529.0,489.0,0.0
2015-05-14,201.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,-259.0,-122.0,0.0,230.0,0.0,443.0,0.0,263.0,0.0,0.0,76.0,0.0,199.0,0.0,0.0,0.0
2015-05-15,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,-578.0,0.0,0.0,-354.0,0.0,-535.0,0.0,0.0,0.0,-605.0,0.0,0.0,0.0,0.0,539.0,492.0,0.0
2015-05-18,176.0,0.0,0.0,0.0,398.0,0.0,530.0,0.0,0.0,-234.0,-109.0,0.0,208.0,0.0,400.0,0.0,235.0,0.0,0.0,70.0,0.0,181.0,0.0,0.0,0.0
2015-05-19,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,-581.0,0.0,0.0,-355.0,0.0,-535.0,0.0,0.0,0.0,-608.0,0.0,0.0,0.0,0.0,540.0,484.0,0.0
2015-05-20,219.0,0.0,0.0,-409.0,497.0,0.0,0.0,0.0,0.0,-300.0,-138.0,0.0,0.0,0.0,513.0,0.0,0.0,0.0,0.0,87.0,0.0,225.0,0.0,0.0,0.0
2015-05-21,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,-518.0,0.0,0.0,-314.0,267.0,-483.0,0.0,0.0,0.0,-540.0,-596.0,0.0,0.0,0.0,0.0,436.0,0.0
2015-05-22,199.0,0.0,0.0,-371.0,443.0,0.0,0.0,0.0,0.0,-262.0,-122.0,0.0,0.0,0.0,452.0,0.0,264.0,0.0,0.0,80.0,0.0,203.0,0.0,0.0,0.0
2015-05-25,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,-453.0,0.0,0.0,-272.0,231.0,-429.0,0.0,0.0,0.0,-473.0,-532.0,0.0,0.0,0.0,433.0,383.0,0.0
2015-05-26,225.0,0.0,0.0,-417.0,0.0,0.0,0.0,0.0,0.0,-291.0,-137.0,0.0,0.0,0.0,508.0,0.0,298.0,0.0,0.0,90.0,0.0,229.0,0.0,0.0,0.0
2015-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-580.0,0.0,0.0,-351.0,304.0,-565.0,0.0,0.0,0.0,-608.0,-699.0,0.0,0.0,0.0,0.0,504.0,0.0
2015-05-28,0.0,0.0,0.0,-415.0,-511.0,0.0,0.0,0.0,0.0,-289.0,-137.0,0.0,0.0,0.0,507.0,0.0,300.0,0.0,0.0,86.0,0.0,227.0,0.0,0.0,0.0
2015-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-581.0,0.0,0.0,-349.0,306.0,-559.0,0.0,0.0,0.0,-607.0,-687.0,0.0,0.0,0.0,0.0,508.0,0.0
2015-06-01,0.0,0.0,0.0,-477.0,0.0,0.0,0.0,0.0,0.0,-331.0,-156.0,0.0,0.0,0.0,577.0,0.0,344.0,0.0,0.0,95.0,0.0,258.0,0.0,0.0,0.0
2015-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-504.0,0.0,0.0,-300.0,267.0,-496.0,0.0,0.0,0.0,-527.0,-609.0,0.0,0.0,0.0,489.0,439.0,0.0
2015-06-03,0.0,0.0,0.0,0.0,0.0,0.0,869.0,0.0,0.0,0.0,-180.0,0.0,0.0,0.0,675.0,0.0,398.0,0.0,0.0,113.0,0.0,297.0,0.0,0.0,0.0
2015-06-04,0.0,0.0,0.0,0.0,-409.0,0.0,0.0,0.0,-407.0,-230.0,0.0,-242.0,212.0,-389.0,0.0,0.0,0.0,-426.0,-473.0,0.0,0.0,0.0,382.0,352.0,0.0
2015-06-05,0.0,0.0,0.0,0.0,0.0,0.0,876.0,0.0,0.0,0.0,-181.0,0.0,0.0,0.0,681.0,0.0,394.0,0.0,0.0,115.0,0.0,297.0,0.0,0.0,0.0
2015-06-08,0.0,0.0,0.0,0.0,-468.0,0.0,0.0,0.0,-454.0,0.0,0.0,-271.0,235.0,-433.0,0.0,0.0,0.0,-475.0,-527.0,0.0,0.0,0.0,430.0,398.0,0.0
2015-06-09,0.0,-221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-329.0,-157.0,0.0,0.0,0.0,582.0,0.0,340.0,0.0,0.0,100.0,0.0,256.0,0.0,0.0,0.0
2015-06-10,0.0,0.0,0.0,0.0,-525.0,0.0,0.0,0.0,-510.0,0.0,0.0,-305.0,0.0,-488.0,0.0,0.0,0.0,-535.0,-595.0,0.0,0.0,0.0,488.0,448.0,0.0
2015-06-11,0.0,-193.0,0.0,0.0,0.0,0.0,657.0,0.0,0.0,0.0,-136.0,0.0,259.0,0.0,503.0,0.0,291.0,0.0,0.0,87.0,0.0,224.0,0.0,0.0,0.0
2015-06-12,0.0,0.0,0.0,0.0,-601.0,0.0,0.0,0.0,-580.0,0.0,0.0,0.0,0.0,-559.0,0.0,0.0,0.0,-607.0,-681.0,0.0,0.0,0.0,551.0,511.0,0.0
2015-06-15,0.0,-196.0,0.0,-419.0,0.0,0.0,0.0,0.0,0.0,0.0,-139.0,-303.0,261.0,0.0,512.0,0.0,291.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0
2015-06-16,0.0,0.0,0.0,0.0,-705.0,-79.0,0.0,0.0,-699.0,0.0,0.0,0.0,0.0,-679.0,0.0,0.0,0.0,-731.0,-829.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17,0.0,-225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159.0,0.0,295.0,0.0,568.0,0.0,333.0,0.0,0.0,102.0,0.0,268.0,0.0,0.0,0.0
2015-06-18,0.0,0.0,0.0,0.0,-523.0,-60.0,0.0,0.0,-539.0,-294.0,0.0,-309.0,0.0,-496.0,0.0,0.0,0.0,-562.0,-606.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-19,0.0,-316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-228.0,0.0,421.0,0.0,803.0,0.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,0.0,0.0,0.0,-376.0,-466.0,-53.0,0.0,0.0,-474.0,-257.0,0.0,-273.0,0.0,-439.0,0.0,0.0,0.0,-495.0,-543.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-24,0.0,-261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189.0,0.0,348.0,0.0,671.0,0.0,390.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0
2015-06-25,0.0,0.0,0.0,0.0,-668.0,0.0,0.0,0.0,-612.0,0.0,0.0,-349.0,0.0,-555.0,0.0,0.0,0.0,-637.0,-687.0,0.0,0.0,0.0,557.0,0.0,0.0
2015-06-26,-212.0,-174.0,0.0,-377.0,0.0,-53.0,0.0,0.0,0.0,0.0,-127.0,0.0,229.0,0.0,444.0,0.0,258.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0
2015-06-29,0.0,0.0,0.0,0.0,-782.0,0.0,0.0,0.0,-728.0,0.0,0.0,-412.0,0.0,-640.0,0.0,0.0,0.0,-753.0,-802.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,-213.0,-174.0,0.0,-378.0,0.0,0.0,0.0,0.0,0.0,-259.0,-128.0,0.0,227.0,0.0,446.0,0.0,258.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0
2015-07-01,0.0,0.0,0.0,0.0,-675.0,0.0,0.0,0.0,-644.0,0.0,0.0,-351.0,0.0,-559.0,0.0,0.0,0.0,-669.0,-697.0,-112.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,-176.0,-145.0,0.0,-322.0,0.0,-43.0,0.0,0.0,0.0,-220.0,-104.0,0.0,183.0,0.0,366.0,0.0,211.0,0.0,0.0,0.0,0.0,160.0,0.0,322.0,0.0
2015-07-03,0.0,0.0,0.0,0.0,-1561.0,0.0,0.0,0.0,-1517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,-175.0,-143.0,0.0,-318.0,0.0,0.0,0.0,0.0,0.0,-223.0,-103.0,-225.0,184.0,0.0,368.0,0.0,212.0,0.0,0.0,0.0,0.0,162.0,0.0,323.0,0.0
2015-07-07,0.0,0.0,0.0,0.0,-672.0,-70.0,-795.0,0.0,-677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-705.0,0.0,-112.0,0.0,0.0,0.0,-522.0,0.0
2015-07-08,-242.0,-201.0,0.0,-475.0,0.0,0.0,0.0,0.0,0.0,-332.0,-148.0,-326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,-535.0,0.0,0.0
2015-07-09,0.0,0.0,0.0,0.0,-441.0,-48.0,-532.0,0.0,-461.0,0.0,0.0,0.0,-205.0,-348.0,-407.0,0.0,-229.0,-481.0,0.0,-76.0,0.0,0.0,0.0,-359.0,0.0
2015-07-10,-197.0,-161.0,0.0,-398.0,0.0,0.0,0.0,0.0,0.0,-272.0,-121.0,-259.0,210.0,0.0,426.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,-431.0,0.0,0.0
2015-07-13,0.0,0.0,0.0,0.0,-596.0,-62.0,-707.0,0.0,-605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-623.0,554.0,-103.0,0.0,0.0,0.0,-471.0,0.0
2015-07-14,-281.0,-231.0,0.0,-574.0,0.0,0.0,0.0,0.0,0.0,-390.0,-176.0,-379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-626.0,0.0,0.0
2015-07-15,0.0,0.0,0.0,0.0,-543.0,-55.0,-634.0,0.0,-547.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,-554.0,469.0,-92.0,0.0,0.0,0.0,-419.0,0.0
2015-07-16,-284.0,-230.0,0.0,-557.0,0.0,0.0,0.0,0.0,0.0,-388.0,-178.0,-382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-630.0,0.0,0.0
2015-07-17,0.0,0.0,0.0,0.0,-531.0,-55.0,-639.0,0.0,-550.0,0.0,0.0,0.0,0.0,399.0,-485.0,0.0,0.0,-554.0,472.0,0.0,0.0,0.0,0.0,-416.0,0.0
2015-07-20,-290.0,-228.0,0.0,-556.0,0.0,0.0,0.0,0.0,0.0,-387.0,-176.0,-383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-633.0,0.0,0.0
2015-07-21,0.0,0.0,0.0,0.0,-687.0,-72.0,-810.0,0.0,-680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-676.0,631.0,0.0,0.0,0.0,0.0,-539.0,0.0
2015-07-22,-256.0,-200.0,0.0,-483.0,0.0,0.0,0.0,0.0,0.0,-347.0,-154.0,-336.0,0.0,0.0,-547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-544.0,0.0,0.0
2015-07-23,0.0,0.0,0.0,0.0,-688.0,-73.0,-818.0,0.0,-704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-703.0,617.0,0.0,0.0,0.0,0.0,-538.0,0.0
2015-07-24,-205.0,-162.0,0.0,-383.0,0.0,0.0,0.0,0.0,0.0,-284.0,-124.0,-271.0,0.0,361.0,-438.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.0,-433.0,0.0,0.0
2015-07-27,0.0,0.0,0.0,0.0,-546.0,-58.0,-659.0,0.0,-548.0,0.0,0.0,0.0,-244.0,0.0,0.0,0.0,-278.0,-544.0,0.0,-87.0,0.0,0.0,0.0,-422.0,0.0
2015-07-28,-229.0,-181.0,0.0,-446.0,0.0,0.0,0.0,0.0,0.0,-315.0,-138.0,-303.0,0.0,0.0,-513.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.0,-488.0,0.0,0.0
2015-07-29,0.0,0.0,0.0,0.0,-553.0,-58.0,-648.0,0.0,-535.0,0.0,0.0,0.0,-251.0,0.0,0.0,0.0,-281.0,-536.0,0.0,-88.0,0.0,0.0,0.0,-426.0,0.0
2015-07-30,-229.0,-180.0,0.0,-440.0,0.0,0.0,0.0,0.0,0.0,-301.0,-135.0,-298.0,0.0,0.0,-514.0,0.0,0.0,0.0,0.0,0.0,0.0,-213.0,-487.0,0.0,0.0
2015-07-31,0.0,0.0,0.0,0.0,-500.0,-52.0,-577.0,0.0,-483.0,0.0,0.0,0.0,-224.0,0.0,0.0,0.0,-253.0,-480.0,0.0,-79.0,0.0,187.0,0.0,-380.0,0.0
2015-08-03,-259.0,-204.0,0.0,-494.0,0.0,0.0,0.0,0.0,0.0,-341.0,-152.0,-339.0,0.0,0.0,-578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-547.0,0.0,0.0
2015-08-04,0.0,0.0,0.0,0.0,-451.0,-48.0,-512.0,0.0,-438.0,0.0,0.0,0.0,-208.0,0.0,0.0,0.0,-235.0,-437.0,-436.0,-73.0,0.0,-174.0,0.0,-345.0,0.0
2015-08-05,-260.0,-206.0,0.0,-507.0,0.0,0.0,0.0,0.0,0.0,-341.0,-152.0,-338.0,0.0,0.0,-611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-554.0,0.0,0.0
2015-08-06,0.0,0.0,0.0,0.0,-496.0,-52.0,-561.0,0.0,-475.0,0.0,0.0,0.0,-236.0,0.0,0.0,0.0,-265.0,-477.0,-476.0,-82.0,0.0,0.0,0.0,-378.0,0.0
2015-08-07,-231.0,-185.0,0.0,-454.0,0.0,0.0,0.0,0.0,0.0,-297.0,-135.0,-301.0,0.0,0.0,-553.0,0.0,0.0,0.0,0.0,0.0,0.0,-216.0,-481.0,0.0,0.0
2015-08-10,0.0,0.0,0.0,0.0,-557.0,-59.0,0.0,0.0,-534.0,0.0,0.0,0.0,-262.0,0.0,0.0,0.0,-292.0,-539.0,-536.0,-92.0,0.0,0.0,0.0,-417.0,0.0
2015-08-11,-186.0,-152.0,0.0,-351.0,0.0,0.0,-512.0,0.0,0.0,-246.0,-111.0,-256.0,0.0,327.0,-443.0,0.0,0.0,0.0,0.0,0.0,0.0,-181.0,-388.0,0.0,0.0
2015-08-12,0.0,0.0,0.0,0.0,-623.0,-64.0,0.0,0.0,-603.0,0.0,0.0,0.0,-284.0,0.0,0.0,0.0,-317.0,-609.0,0.0,-103.0,0.0,0.0,0.0,-465.0,0.0
